"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"TTYH3",0.334831867219917,6.97072508196721,1.11489067577147,0.265989064285184,0.722415734175052,-5.34120213828052,"Not Significant"
"SNX1",-0.17679193637621,7.54817840163934,-1.11480036303618,0.266027695804135,0.722415734175052,-5.34129557521811,"Not Significant"
"ZNF490",-0.194371867219918,5.66321795081967,-1.11443677947897,0.26618325897467,0.722498201685962,-5.34167166052938,"Not Significant"
"ZNF670",0.229392614107887,5.06600221311475,1.11439879832011,0.266199513258963,0.722498201685962,-5.34171094066285,"Not Significant"
"KCNA3",-0.511244923928082,6.33894754098361,-1.11438923619772,0.266203605539819,0.722498201685962,-5.34172082960596,"Not Significant"
"PPP2R2C",0.379924398340245,4.76089319672131,1.11427852782658,0.266250988334183,0.722498201685962,-5.34183531573125,"Not Significant"
"C1orf54",0.293504495159052,5.3135825,1.11421350013143,0.266278822681987,0.722498201685962,-5.34190255715189,"Not Significant"
"VTRNA1-3",0.264924439834027,4.06626717213115,1.11409403938072,0.266329961716049,0.72251715741403,-5.34202607456626,"Not Significant"
"RABL3",-0.163479377593366,7.7670806147541,-1.11369063142738,0.266502703778204,0.722740852755323,-5.34244308468168,"Not Significant"
"GOLGA8IP",-0.125826320885203,5.42737405737705,-1.11348785984728,0.266589561250665,0.722740852755323,-5.34265263692097,"Not Significant"
"EIF1AX",0.222141867219916,8.5125906147541,1.11346702253003,0.266598488053068,0.722740852755323,-5.34267416889708,"Not Significant"
"LGALS3",0.448235103734437,7.54991401639344,1.11342457941671,0.266616671517708,0.722740852755323,-5.34271802571428,"Not Significant"
"ZNF813",0.159331811894886,6.81935614754098,1.11338588075726,0.26663325153287,0.722740852755323,-5.34275801191522,"Not Significant"
"RASA2",0.352795159059474,6.91230418032787,1.11324535637812,0.26669346365932,0.722784339072725,-5.34290320011487,"Not Significant"
"GRP",0.30905770401106,5.85429114754098,1.1126747803236,0.266938041749544,0.723132939593896,-5.34349252660298,"Not Significant"
"NLRP12",0.159336320885199,4.11938393442623,1.11263308243111,0.266955921683911,0.723132939593896,-5.3435355830645,"Not Significant"
"ME2",-0.273744633471649,7.70429774590164,-1.11253645851753,0.266997356920747,0.723132939593896,-5.34363534897009,"Not Significant"
"KLHL9",0.20395387275242,7.49856290983607,1.11246174101083,0.267029401083324,0.723132939593896,-5.34371249024526,"Not Significant"
"LRRTM1",0.192868340248964,4.22020700819672,1.1124299342203,0.267043042896964,0.723132939593896,-5.34374532726409,"Not Significant"
"TBATA",-0.117842060857542,4.11577348360656,-1.11228614556429,0.267104719332002,0.723180282453488,-5.34389376167364,"Not Significant"
"TAS2R5",-0.166697289073308,5.39343893442623,-1.11213320953834,0.267170330238532,0.723194582222809,-5.34405161817035,"Not Significant"
"LOC100287290",0.353803222683263,4.79788651639344,1.11201256826917,0.267222094275633,0.723194582222809,-5.34417612572826,"Not Significant"
"KPNA6",-0.218422475795302,7.99711971311475,-1.11196482021897,0.267242583641,0.723194582222809,-5.3442254003083,"Not Significant"
"ABCC9",0.568544094052555,7.62603713114754,1.11170847355294,0.267352604211261,0.72327865920172,-5.34448990672628,"Not Significant"
"IL18R1",0.344808921161826,4.55688946721311,1.11163556916274,0.267383899524974,0.72327865920172,-5.3445651207122,"Not Significant"
"NBR2",-0.170776957123097,6.78292942622951,-1.1114323946487,0.267471128633517,0.72327865920172,-5.34477470600363,"Not Significant"
"CDSN",0.149344426002763,5.51127155737705,1.11141522404691,0.267478501406323,0.72327865920172,-5.34479241665367,"Not Significant"
"EXOSC9",0.156608962655596,6.68016344262295,1.11137761741165,0.267494649565437,0.72327865920172,-5.3448312051439,"Not Significant"
"MED18",-0.130311286307055,4.47123090163934,-1.11120267069902,0.267569779943444,0.723362279695112,-5.34501163279648,"Not Significant"
"PRSS53",-0.12038073305671,5.30059602459016,-1.1109919160838,0.267660307304356,0.723487490705069,-5.34522895286967,"Not Significant"
"SHE",-0.250907814661137,6.19602045081967,-1.11086114483948,0.267716489322785,0.723510661920103,-5.34536377741679,"Not Significant"
"ARPC3",0.265630982019353,8.94660836065574,1.11055740619943,0.267847013160691,0.723510661920103,-5.34567686996377,"Not Significant"
"MIOX",0.208138838174278,5.99637975409836,1.1104918154133,0.267875204883244,0.723510661920103,-5.34574446955735,"Not Significant"
"ST20",-0.301640359612724,6.909375,-1.11045259748719,0.267892062207873,0.723510661920103,-5.34578488669918,"Not Significant"
"SLFN13",0.381261742738583,6.59654409836066,1.11031150082761,0.267952716871131,0.723510661920103,-5.34593028616912,"Not Significant"
"IQGAP1",0.283144550484096,9.65500659836066,1.11019436548126,0.268003078252205,0.723510661920103,-5.34605097972857,"Not Significant"
"LRRC40",0.235398810511755,6.0879312295082,1.11007385084601,0.268054899360092,0.723510661920103,-5.34617514208187,"Not Significant"
"GPX6",0.124741258644537,3.81379422131148,1.11004357795111,0.268067917746849,0.723510661920103,-5.34620632917653,"Not Significant"
"PRDM16",-0.253953706777322,6.12459200819672,-1.10996792494852,0.268100453052748,0.723510661920103,-5.3462842631169,"Not Significant"
"PPP1CB",0.216650843706777,9.2766737704918,1.10994336642499,0.268111015270319,0.723510661920103,-5.34630956095006,"Not Significant"
"IFI16",0.568240829875522,8.08441426229508,1.10958548605502,0.26826496637746,0.723742913318499,-5.34667815211817,"Not Significant"
"PCMTD1",-0.321102890733057,9.35437176229508,-1.1095376797561,0.268285536066366,0.723742913318499,-5.3467273802814,"Not Significant"
"SNORD45A",-0.201531217150762,7.62934995901639,-1.10941377514501,0.268338853765682,0.72376743085901,-5.34685496032073,"Not Significant"
"UBXN7",-0.173224951590602,7.92098819672131,-1.1090857800509,0.268480029494698,0.723943973462856,-5.34719261681124,"Not Significant"
"STK38",0.342858824343011,7.97525668032787,1.10905614507022,0.268492787518093,0.723943973462856,-5.34722311985209,"Not Significant"
"GMEB1",-0.19996766251729,6.32817762295082,-1.10858335356555,0.268696383538486,0.724373578290573,-5.34770965119329,"Not Significant"
"DENND4A",-0.303842074688793,8.35371368852459,-1.10844270381146,0.268756971472197,0.724417572256799,-5.34785434877337,"Not Significant"
"EYA4",0.253365670816043,4.37130385245902,1.10805323631434,0.268924792298771,0.724633451710669,-5.34825493015705,"Not Significant"
"FAM110B",0.234434246196405,5.72961852459016,1.1079649394557,0.268962849315846,0.724633451710669,-5.34834572729794,"Not Significant"
"MRPL4",0.138618893499306,6.5140312295082,1.1076570545224,0.269095580556738,0.724633451710669,-5.34866227454086,"Not Significant"
"AHRR",0.128772959889348,6.32135635245902,1.10748262723438,0.269170797390975,0.724633451710669,-5.34884157069956,"Not Significant"
"OGFOD2",-0.163809377593366,5.81966467213115,-1.10738975521767,0.269210851744115,0.724633451710669,-5.34893702369964,"Not Significant"
"SRPRB",-0.343273402489625,7.87749717213115,-1.10735712039613,0.26922492764633,0.724633451710669,-5.34897056358707,"Not Significant"
"FUNDC2",-0.281400082987557,6.82115975409836,-1.10735275343284,0.269226811223549,0.724633451710669,-5.34897505158576,"Not Significant"
"ATP2A3",-0.401592378976492,7.36447856557377,-1.10730627865653,0.269246857485928,0.724633451710669,-5.34902281337906,"Not Significant"
"TRIM31",0.773568644536651,5.34488422131148,1.10716833318772,0.269306364456829,0.724633451710669,-5.3491645672657,"Not Significant"
"NEURL2",-0.140545795297374,5.72696889344262,-1.10700653609363,0.26937617212302,0.724633451710669,-5.34933080901163,"Not Significant"
"KLHL7",0.170320940525586,5.88558016393443,1.10699979566958,0.269379080562954,0.724633451710669,-5.34933773407715,"Not Significant"
"EEIG1",-0.319512503457815,7.87531926229508,-1.10694242846649,0.269403834937175,0.724633451710669,-5.34939667106048,"Not Significant"
"FAM110C",-0.250673001383131,6.75495237704918,-1.10692181450912,0.269412730396462,0.724633451710669,-5.34941784835446,"Not Significant"
"TGFBR2",-0.305788838174271,9.32063086065574,-1.10679130439351,0.269469053615504,0.724665832927544,-5.34955191598535,"Not Significant"
"CCNB2",0.605812932226828,4.98814774590164,1.10657167001145,0.269563857840955,0.724793006262427,-5.34977750197347,"Not Significant"
"CDK2AP2",-0.191554937759343,6.81397024590164,-1.10640642918133,0.269635198502782,0.724793006262427,-5.34994719126703,"Not Significant"
"RALGAPB",-0.159617482710924,8.23976836065574,-1.10626967124254,0.269694251888608,0.724793006262427,-5.35008761191736,"Not Significant"
"GSS",0.258892378976479,6.94521594262295,1.10615351644366,0.269744415652407,0.724793006262427,-5.35020686413814,"Not Significant"
"C1orf210",-0.329565352697093,5.95292668032787,-1.1059682212363,0.269824452409656,0.724793006262427,-5.35039707484358,"Not Significant"
"INO80B",-0.144430221300139,6.37190889344262,-1.10592388077339,0.269843607341957,0.724793006262427,-5.35044258689241,"Not Significant"
"XRCC3",0.163476320885199,5.77297303278689,1.10591511027097,0.269847396280965,0.724793006262427,-5.35045158891954,"Not Significant"
"LUC7L",-0.152999930843712,7.56357454918033,-1.1058612186852,0.26987067875562,0.724793006262427,-5.3505069015913,"Not Significant"
"ECE2",-0.241280470262796,5.79834942622951,-1.10570782196609,0.269936957455066,0.724852046569528,-5.35066432868321,"Not Significant"
"WDR93",-0.127852738589214,4.28790922131148,-1.10513920967065,0.270182737906365,0.72511554172794,-5.35124769231231,"Not Significant"
"PGAM2",-0.26218522821577,7.43545836065574,-1.10510843116835,0.270196046197754,0.72511554172794,-5.35127926082178,"Not Significant"
"RARB",0.333544453665281,5.30447016393443,1.10508180304297,0.270207560275956,0.72511554172794,-5.35130657172275,"Not Significant"
"NELFE",-0.136486984785614,7.04633446721312,-1.10484476433418,0.270310071416592,0.72511554172794,-5.35154965967993,"Not Significant"
"IGHV7-81",-0.119239197786999,4.12805352459016,-1.10477643374539,0.270339627042119,0.72511554172794,-5.35161972449114,"Not Significant"
"SLC27A2",-0.502766030428769,5.34178885245902,-1.10473873664564,0.270355933451623,0.72511554172794,-5.3516583765038,"Not Significant"
"LSM7",0.158518990318114,6.55305331967213,1.10438925703714,0.270507138063379,0.72511554172794,-5.35201664672639,"Not Significant"
"MXRA5",0.629411355463347,9.04723602459016,1.10436520675755,0.270517545717016,0.72511554172794,-5.35204129782862,"Not Significant"
"MDM4",-0.215547302904571,7.76222286885246,-1.10435113990842,0.27052363321266,0.72511554172794,-5.35205571584875,"Not Significant"
"MRPL15",0.2214375242047,6.29152159836066,1.10419322623797,0.270591977586058,0.72511554172794,-5.35221755927619,"Not Significant"
"ADCY8",0.171226376210234,4.37882446721312,1.10413684475767,0.270616382138615,0.72511554172794,-5.35227533828914,"Not Significant"
"RHBDL3",-0.141937925311201,4.92202721311475,-1.10387895101566,0.270728030013152,0.72511554172794,-5.35253958725278,"Not Significant"
"RPUSD2",0.14082182572614,5.52299040983607,1.10386454041563,0.270734269615866,0.72511554172794,-5.35255435116853,"Not Significant"
"PTP4A1",0.314860470262808,8.34369590163934,1.10374561608366,0.270785766093693,0.72511554172794,-5.35267618397893,"Not Significant"
"SLFNL1",-0.137833305670812,4.95943803278689,-1.10373851961503,0.270788839211936,0.72511554172794,-5.35268345359203,"Not Significant"
"ZNF835",0.190380746887963,6.11568,1.10373571212118,0.270790055000823,0.72511554172794,-5.3526863295723,"Not Significant"
"ACADL",-0.858037842323654,5.55693180327869,-1.10341906552894,0.270927203375513,0.72511554172794,-5.3530106540409,"Not Significant"
"CKMT1B",0.596221147994466,6.91408389344262,1.10334087645922,0.270961076590484,0.72511554172794,-5.35309072482255,"Not Significant"
"PIGF",0.228935753803595,4.72460430327869,1.10325294712464,0.270999172989211,0.72511554172794,-5.35318076357334,"Not Significant"
"NCK1",0.303729820193634,7.3526887704918,1.103212254664,0.271016804717146,0.72511554172794,-5.35322242983904,"Not Significant"
"GCAT",-0.402383900414943,6.06819344262295,-1.10306752074618,0.271079523211302,0.72511554172794,-5.35337061503964,"Not Significant"
"ATP5MJ",0.169460594744119,6.9900837295082,1.10304727074638,0.271088299073842,0.72511554172794,-5.35339134638104,"Not Significant"
"OSGIN1",-0.155885048409409,6.23109823770492,-1.1030174405775,0.271101227107846,0.72511554172794,-5.35342188492581,"Not Significant"
"UNC93A",0.156457621023514,4.45933729508197,1.10298826241035,0.27111387298337,0.72511554172794,-5.35345175519523,"Not Significant"
"NEFH",0.119208450899032,4.90106610655738,1.10292134976384,0.271142874592598,0.72511554172794,-5.3535202520487,"Not Significant"
"ZC3H12B",0.171189903181191,4.44759844262295,1.10247170258178,0.271337818362723,0.725376701634651,-5.35398043831644,"Not Significant"
"WARS2",-0.177285352697101,6.4845143852459,-1.10246663887078,0.271340014275918,0.725376701634651,-5.35398561965636,"Not Significant"
"ILK",-0.172563692946056,8.28895799180328,-1.10238939520835,0.27137351304127,0.725376701634651,-5.35406465475314,"Not Significant"
"ZNF354C",-0.120346058091289,4.85011360655738,-1.10209355183897,0.271501839736867,0.725601193116787,-5.3543673086395,"Not Significant"
"TTC19",-0.200820069156296,7.18332569672131,-1.1018085997928,0.271625481680762,0.725705391402453,-5.35465874448595,"Not Significant"
"IRX2",0.197501065006914,6.27200610655738,1.10171450645135,0.271666317714055,0.725705391402453,-5.35475496245129,"Not Significant"
"RAB42",0.160567413554632,3.93459655737705,1.10161531563937,0.271709370603422,0.725705391402453,-5.35485638418467,"Not Significant"
"LGI3",0.184633125864453,5.29564971311475,1.10159493126608,0.271718218841532,0.725705391402453,-5.35487722590798,"Not Significant"
"NRSN1",0.157630885200553,4.52132946721312,1.10148673432541,0.271765187174788,0.725712389511786,-5.35498784400018,"Not Significant"
"RNF186",-0.347602614107881,6.28358118852459,-1.10128813231097,0.271851414940658,0.725747335536309,-5.35519086220661,"Not Significant"
"CPB1",-1.70102939142463,10.2582182377049,-1.10125230030074,0.271866974262868,0.725747335536309,-5.35522748713425,"Not Significant"
"NRK",0.492594882434299,4.73756172131148,1.10097347224112,0.271988070641143,0.725952175496928,-5.35551244502262,"Not Significant"
"PEX14",-0.104474426002766,6.33938676229508,-1.10074931202049,0.272085451448847,0.726093660715743,-5.35574148146767,"Not Significant"
"MUC4",0.719825629322263,5.85915864754098,1.10060837991474,0.272146688174478,0.726138660571851,-5.35588545568543,"Not Significant"
"SNAP23",0.246169917012445,8.28377323770492,1.10001570147025,0.272404318103384,0.726707574412093,-5.35649072783165,"Not Significant"
"TMEM131",-0.17451508990318,7.95683725409836,-1.0996337367761,0.272570442349639,0.727032227972208,-5.35688063786774,"Not Significant"
"SMARCA2",-0.214207455048414,7.94019290983607,-1.09949796244168,0.272629510179108,0.727071268671923,-5.35701920419822,"Not Significant"
"CD99L2",-0.191305076071925,6.96078036885246,-1.09927786654157,0.27272528033053,0.727189003678378,-5.35724379007428,"Not Significant"
"PRLR",-0.547477164591979,4.66154077868852,-1.09919226597424,0.272762533890118,0.727189003678378,-5.35733112488457,"Not Significant"
"SDC4",0.572244135546332,8.52798168032787,1.09877624136081,0.272943638614838,0.727511503489017,-5.35775548220695,"Not Significant"
"KPTN",-0.139060926694337,4.91244217213115,-1.09871015065552,0.272972416977668,0.727511503489017,-5.35782288203528,"Not Significant"
"STX12",0.246083928077452,7.54621163934426,1.09835165196392,0.273128557087381,0.72757478230624,-5.35818841196163,"Not Significant"
"CBX1",0.157699861687419,7.20503426229508,1.09822414770454,0.273184104958647,0.72757478230624,-5.35831838850585,"Not Significant"
"GSDME",0.391283416320888,5.52223922131148,1.09812978267943,0.273225220560684,0.72757478230624,-5.35841457363752,"Not Significant"
"DHX36",0.225267372060856,7.13180102459016,1.09808346055158,0.273245405042985,0.72757478230624,-5.35846178623092,"Not Significant"
"COPA",0.189316376210234,9.52431204918033,1.09800482856115,0.273279670628158,0.72757478230624,-5.35854192527808,"Not Significant"
"PIK3CA",0.230495186721989,7.4076012295082,1.09794586933551,0.273305365321159,0.72757478230624,-5.35860201078796,"Not Significant"
"CCDC65",-0.135011715076072,4.21896159836066,-1.09789998904631,0.273325361305297,0.72757478230624,-5.35864876530867,"Not Significant"
